npz_path,clip_id,source_amass,start_s,end_s,duration_s,caption_1,caption_2,caption_3,caption_4,all_captions,caption_1_hi,caption_1_bn,caption_1_ta,caption_2_hi,caption_2_bn,caption_2_ta,caption_3_hi,caption_3_bn,caption_3_ta,caption_4_hi,caption_4_bn,caption_4_ta,caption_1_te,caption_2_te,caption_3_te,caption_4_te,subset,super_group,split
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/Eyes_Japan_Dataset/_D%3A%5CHumanML3d%5Camass_data%5CEyes_Japan_Dataset%5Cshiono%5Cgesture_etc_16_dryer_shiono_poses_keypoints_retargeted.npz,9644,Eyes_Japan_Dataset/shiono/gesture_etc-16-dryer-shiono_poses.npz,10.4,20.4,10.0,"a Robot has his hands high over his head, and shakes them slightly as Robot rotates his hips.",Robot is standing straight up with both arms bent above head.,a Robot who seems to dry their hair,,"a Robot has his hands high over his head, and shakes them slightly as Robot rotates his hips. | Robot is standing straight up with both arms bent above head. | a Robot who seems to dry their hair","एक रोबोट के हाथ उसके सिर के ऊपर हैं, और जब रोबोट अपने कूल्हों को घुमाता है तो वह उन्हें थोड़ा हिलाता है।",একটি রোবটের মাথার উপরে তার হাত রয়েছে এবং রোবট তার নিতম্ব ঘোরানোর সাথে সাথে সেগুলিকে কিছুটা নাড়াচ্ছে।,"ஒரு ரோபோ தனது கைகளை தலைக்கு மேல் உயர்த்தி, ரோபோ தனது இடுப்பைச் சுழற்றும்போது அவற்றை லேசாக அசைக்கிறது.",रोबोट दोनों हाथ सिर के ऊपर झुकाकर सीधा खड़ा है।,রোবট দুই হাত মাথার উপরে নিচু করে সোজা হয়ে দাঁড়িয়ে আছে।,ரோபோ இரு கைகளையும் தலைக்கு மேல் வளைத்து நேராக நிற்கிறது.,एक रोबोट जो उनके बाल सुखाता नजर आता है,একটি রোবট যে তাদের চুল শুকিয়ে বলে মনে হয়,ஒரு ரோபோ அவர்களின் முடியை உலர்த்துவது போல் தெரிகிறது,,,,"రోబోట్ తన చేతులను తలపై ఎత్తుగా ఉంచి, రోబోట్ తన తుంటిని తిప్పుతున్నప్పుడు వాటిని కొద్దిగా వణుకుతుంది.",రోబోట్ రెండు చేతులను తలపైకి వంచి నిటారుగా నిలబడి ఉంది.,ఒక రోబోట్ వారి జుట్టును ఆరబెట్టినట్లు కనిపిస్తుంది,,Eyes_Japan_Dataset,clip::9798,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/Eyes_Japan_Dataset/_D%3A%5CHumanML3d%5Camass_data%5CEyes_Japan_Dataset%5Cshiono%5Cgesture_etc_16_dryer_shiono_poses_keypoints_retargeted.npz,11446,Eyes_Japan_Dataset/shiono/gesture_etc-16-dryer-shiono_poses.npz,4.3,14.3,10.0,a Robot holds his head with his left hand and holds his right hand in front of his face while turning at his waist.,"a Robot moves their hands slightly over their head and rotates, as if adjusting a mechanism.",the Robot is washing their hair with shampoo.,,"a Robot holds his head with his left hand and holds his right hand in front of his face while turning at his waist. | a Robot moves their hands slightly over their head and rotates, as if adjusting a mechanism. | the Robot is washing their hair with shampoo.",एक रोबोट अपने बाएं हाथ से उसका सिर पकड़ता है और उसकी कमर की ओर मुड़ते हुए अपना दाहिना हाथ उसके चेहरे के सामने रखता है।,একটি রোবট তার বাম হাত দিয়ে তার মাথা ধরে রাখে এবং তার ডান হাতটি তার মুখের সামনে ধরে তার কোমরের দিকে ঘুরতে থাকে।,"ஒரு ரோபோ தனது தலையை இடது கையால் பிடித்து, வலது கையை தனது முகத்திற்கு முன்னால் வைத்துக்கொண்டு, இடுப்பைத் திருப்புகிறது.","एक रोबोट अपने हाथों को उनके सिर के ऊपर से थोड़ा ऊपर ले जाता है और घूमता है, जैसे कि किसी तंत्र को समायोजित कर रहा हो।","একটি রোবট তাদের হাত তাদের মাথার উপর সামান্য সরায় এবং ঘোরে, যেন একটি মেকানিজম সামঞ্জস্য করছে।",ஒரு ரோபோ தங்கள் கைகளை தலைக்கு மேல் சிறிது நகர்த்தி ஒரு பொறிமுறையை சரிசெய்வது போல் சுழலும்.,रोबोट उनके बालों को शैम्पू से धो रहा है।,রোবট শ্যাম্পু দিয়ে চুল ধুচ্ছে।,ரோபோ அவர்களின் தலைமுடியை ஷாம்பூவால் கழுவுகிறது.,,,,"ఒక రోబోట్ తన ఎడమ చేతితో తన తలను పట్టుకుని, తన నడుము వైపు తిరుగుతున్నప్పుడు అతని ముఖం ముందు తన కుడి చేతిని పట్టుకుంది.",ఒక రోబోట్ వారి చేతులను వారి తలపై కొద్దిగా కదిలిస్తుంది మరియు యంత్రాంగాన్ని సర్దుబాటు చేసినట్లుగా తిరుగుతుంది.,రోబోట్ వారి జుట్టును షాంపూతో కడుగుతోంది.,,Eyes_Japan_Dataset,clip::9798,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/BMLmovi/_D%3A%5CHumanML3d%5Camass_data%5CBMLmovi%5CSubject_66_F_MoSh%5CSubject_66_F_2_poses_keypoints_retargeted.npz,9726,BMLmovi/Subject_66_F_MoSh/Subject_66_F_2_poses.npz,0.0,4.45,4.45,a Robot does a throwing motion with his right arm,a Robot hits something with their right arm then catches something with both arms,"a Robot raises their right arm and pulls it back in wind up motion to throw a ball, the ball is then caught.",,"a Robot does a throwing motion with his right arm | a Robot hits something with their right arm then catches something with both arms | a Robot raises their right arm and pulls it back in wind up motion to throw a ball, the ball is then caught.",एक रोबोट अपने दाहिने हाथ से फेंकने की गति करता है,একটি রোবট তার ডান হাত দিয়ে একটি ছোঁড়া গতি করে,ஒரு ரோபோ தனது வலது கையால் எறியும் இயக்கத்தை செய்கிறது,एक रोबोट अपने दाहिने हाथ से किसी चीज़ को मारता है और फिर दोनों हाथों से किसी चीज़ को पकड़ लेता है,একটি রোবট তাদের ডান হাত দিয়ে কিছু আঘাত করে তারপর উভয় বাহু দিয়ে কিছু ধরে,"ஒரு ரோபோ தனது வலது கையால் எதையாவது அடிக்கிறது, பின்னர் இரண்டு கைகளாலும் எதையாவது பிடிக்கிறது","एक रोबोट गेंद फेंकने के लिए अपना दाहिना हाथ उठाता है और हवा की दिशा में उसे पीछे खींचता है, फिर गेंद पकड़ ली जाती है।","একটি রোবট তাদের ডান হাত তুলে একটি বল নিক্ষেপ করার জন্য বায়ু আপ গতিতে এটিকে পিছনে টেনে নেয়, বলটি তখন ধরা হয়।","ஒரு ரோபோ தனது வலது கையை உயர்த்தி, ஒரு பந்தை வீசுவதற்காக காற்றோட்டத்தில் அதை மீண்டும் இழுக்கிறது, பின்னர் பந்து பிடிக்கப்படுகிறது.",,,,ఒక రోబోట్ తన కుడి చేతితో విసిరే కదలికను చేస్తుంది,ఒక రోబోట్ వారి కుడి చేతితో దేనినైనా కొట్టి రెండు చేతులతో ఏదో పట్టుకుంటుంది,"ఒక రోబోట్ వారి కుడి చేతిని పైకి లేపి, బంతిని విసిరేందుకు విండ్ అప్ మోషన్‌లో దానిని వెనక్కి లాగుతుంది, ఆ తర్వాత బంతి క్యాచ్ అవుతుంది.",,BMLmovi,clip::10562,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/KIT/_D%3A%5CHumanML3d%5Camass_data%5CKIT%5C3%5Cupstairs_downstairs01_poses_keypoints_retargeted.npz,9829,KIT/3/upstairs_downstairs01_poses.npz,0.3,10.0,9.7,"a Robot walks up a flight of stairs, turns around and then walks down the stairs.",the Robot lifts off the square and takes a few small steps up the stairs before turning and almost beginning going down the stairs.,doing like going forward on the step and come down on the step.,,"a Robot walks up a flight of stairs, turns around and then walks down the stairs. | the Robot lifts off the square and takes a few small steps up the stairs before turning and almost beginning going down the stairs. | doing like going forward on the step and come down on the step.","एक रोबोट सीढ़ियों से ऊपर चलता है, घूमता है और फिर सीढ़ियों से नीचे उतरता है।","একটি রোবট সিঁড়ির ফ্লাইটে হেঁটে যায়, ঘুরে যায় এবং তারপর সিঁড়ি বেয়ে নেমে যায়।","ஒரு ரோபோ படிக்கட்டுகளில் ஏறி, திரும்பிச் சென்று பின் படிக்கட்டுகளில் இறங்குகிறது.",रोबोट चौक से उतरता है और मुड़ने से पहले सीढ़ियों पर कुछ छोटे कदम उठाता है और लगभग सीढ़ियों से नीचे उतरना शुरू कर देता है।,রোবটটি স্কোয়ার থেকে উঠে যায় এবং বাঁক নেওয়ার আগে এবং প্রায় সিঁড়ি বেয়ে নামতে শুরু করার আগে সিঁড়ি বেয়ে কয়েকটি ছোট পদক্ষেপ নেয়।,"ரோபோ சதுரத்திலிருந்து தூக்கி, படிக்கட்டுகளில் சில சிறிய படிகளை எடுத்து, திரும்புவதற்கு முன், கிட்டத்தட்ட படிக்கட்டுகளில் இறங்கத் தொடங்குகிறது.",ऐसा करना जैसे सीढ़ी पर आगे बढ़ना और सीढ़ी पर नीचे आना।,ধাপে এগিয়ে যাওয়া এবং ধাপে নেমে আসা।,படியில் முன்னோக்கி செல்வது மற்றும் படியில் இறங்குவது போன்றது.,,,,"ఒక రోబోట్ మెట్ల మీదుగా నడుస్తుంది, చుట్టూ తిరుగుతుంది మరియు తరువాత మెట్లు దిగుతుంది.",రోబోట్ చతురస్రం నుండి పైకి లేస్తుంది మరియు మెట్లపైకి కొన్ని చిన్న అడుగులు వేస్తుంది మరియు దాదాపు మెట్లు దిగడం ప్రారంభించింది.,"మెట్టు మీద ముందుకు వెళ్లడం, మెట్టు దిగడం ఇష్టం.",,KIT,clip::9934,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/CMU/_D%3A%5CHumanML3d%5Camass_data%5CCMU%5C142%5C142_14_poses_keypoints_retargeted.npz,9848,CMU/142/142_14_poses.npz,1.4,11.4,10.0,the Robot is walking at a quick pace with his hands and feet swinging and appears to be in a hurry.,a Robot is fast walking back and forth in a straight line.,"a Robot paces impatiently, hands wringing once.",,"the Robot is walking at a quick pace with his hands and feet swinging and appears to be in a hurry. | a Robot is fast walking back and forth in a straight line. | a Robot paces impatiently, hands wringing once.",रोबोट अपने हाथ और पैर झुलाते हुए तेज गति से चल रहा है और ऐसा प्रतीत होता है कि वह जल्दी में है।,রোবটটি তার হাত এবং পা দুলিয়ে দ্রুত গতিতে হাঁটছে এবং তাড়াহুড়ো করছে বলে মনে হচ্ছে।,ரோபோ தனது கைகள் மற்றும் கால்களை ஆடிக்கொண்டு வேகமான வேகத்தில் நடந்து கொண்டிருக்கிறது மற்றும் அவசரத்தில் இருப்பதாக தோன்றுகிறது.,एक रोबोट तेजी से एक सीधी रेखा में आगे-पीछे चल रहा है।,একটি রোবট দ্রুত একটি সরল রেখায় সামনে পিছনে হাঁটছে।,ஒரு ரோபோ ஒரு நேர்கோட்டில் முன்னும் பின்னுமாக வேகமாக நடந்து கொண்டிருக்கிறது.,"एक रोबोट अधीरता से चलता है, हाथ एक बार मरोड़ते हैं।","একটি রোবট অধৈর্য হয়ে হাঁটছে, হাত একবার কুঁচকে যাচ্ছে।","ஒரு ரோபோ பொறுமையிழந்து, ஒருமுறை கைகளை முறுக்குகிறது.",,,,రోబోట్ తన చేతులు మరియు కాళ్ళు ఊపుతూ వేగంగా నడుస్తోంది మరియు ఆతురుతలో ఉన్నట్లు కనిపిస్తుంది.,ఒక రోబోట్ సరళ రేఖలో ముందుకు వెనుకకు వేగంగా నడుస్తోంది.,"ఒక రోబోట్ అసహనంగా నడుస్తుంది, చేతులు ఒక్కసారి గిలకొట్టింది.",,CMU,clip::9947,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/CMU/_D%3A%5CHumanML3d%5Camass_data%5CCMU%5C142%5C142_14_poses_keypoints_retargeted.npz,11914,CMU/142/142_14_poses.npz,6.25,13.9,7.65,running up and down vertically,a Robot hurries forward then turns and hurries backward then turns again and hurries back forward.,"a Robot shuffles quickly forwards, turns, does it again several times, while writhing the hands and front of the body.",,"running up and down vertically | a Robot hurries forward then turns and hurries backward then turns again and hurries back forward. | a Robot shuffles quickly forwards, turns, does it again several times, while writhing the hands and front of the body.",लंबवत रूप से ऊपर और नीचे दौड़ना,উল্লম্বভাবে আপ এবং নিচে চলমান,செங்குத்தாக மேலும் கீழும் இயங்கும்,"एक रोबोट तेजी से आगे बढ़ता है, फिर मुड़ता है और तेजी से पीछे की ओर जाता है, फिर दोबारा मुड़ता है और तेजी से वापस आगे बढ़ता है।",একটি রোবট তাড়াহুড়ো করে সামনের দিকে ঘুরে যায় এবং পিছনের দিকে তাড়া করে তারপর আবার ঘুরে ফিরে তাড়াহুড়ো করে সামনের দিকে।,"ஒரு ரோபோ முன்னோக்கி விரைகிறது, பின் திரும்புகிறது மற்றும் பின்நோக்கி விரைகிறது, பின்னர் மீண்டும் திரும்பி முன்னோக்கி விரைகிறது.","एक रोबोट तेजी से आगे की ओर घूमता है, मुड़ता है, हाथों और शरीर के अगले हिस्से को मोड़ते हुए इसे कई बार दोहराता है।","একটি রোবট দ্রুত সামনের দিকে এলোমেলো করে, বাঁক নেয়, আবার বেশ কয়েকবার করে, যখন হাত এবং শরীরের সামনের অংশে ঝাঁকুনি দেয়।","ஒரு ரோபோ விரைவாக முன்னோக்கி நகர்கிறது, திரும்புகிறது, மீண்டும் பல முறை செய்கிறது, அதே நேரத்தில் கைகள் மற்றும் உடலின் முன்பகுதியை நெளிக்கிறது.",,,,నిలువుగా పైకి క్రిందికి నడుస్తుంది,"ఒక రోబోట్ త్వరత్వరగా ముందుకు వెళుతుంది, ఆపై తిరుగుతుంది మరియు వెనుకకు త్వరపడుతుంది, ఆపై మళ్లీ తిరుగుతుంది మరియు వేగంగా ముందుకు వస్తుంది.","ఒక రోబోట్ వేగంగా ముందుకు కదిలి, మలుపు తిరుగుతుంది, చేతులు మరియు శరీరం యొక్క ముందు భాగంలో మెలితిప్పినట్లు అనేక సార్లు చేస్తుంది.",,CMU,clip::9947,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/BMLmovi/_D%3A%5CHumanML3d%5Camass_data%5CBMLmovi%5CSubject_86_F_MoSh%5CSubject_86_F_17_poses_keypoints_retargeted.npz,9854,BMLmovi/Subject_86_F_MoSh/Subject_86_F_17_poses.npz,0.0,4.0,4.0,"the sim is standing still, raising their right hand to touch or scratch their head.",Robot lift right hand to scratch his head.,the Robot appears to knock with his right arm.,,"the sim is standing still, raising their right hand to touch or scratch their head. | Robot lift right hand to scratch his head. | the Robot appears to knock with his right arm.","सिम स्थिर खड़ा है, अपने सिर को छूने या खुजलाने के लिए अपना दाहिना हाथ उठा रहा है।","সিম স্থির হয়ে দাঁড়িয়ে আছে, মাথা ছুঁতে বা স্ক্র্যাচ করার জন্য ডান হাত তুলছে।","சிம் அசையாமல் நின்று, அவர்களின் தலையைத் தொட அல்லது சொறிவதற்காக வலது கையை உயர்த்துகிறது.",रोबोट ने अपना सिर खुजलाने के लिए दाहिना हाथ उठाया।,রোবট তার মাথা আঁচড়াতে ডান হাত উত্তোলন.,ரோபோ தனது தலையை சொறிவதற்காக வலது கையை உயர்த்துகிறது.,रोबोट अपने दाहिने हाथ से दस्तक देता हुआ प्रतीत होता है।,রোবটটি তার ডান হাত দিয়ে ঠক ঠক করছে বলে মনে হচ্ছে।,ரோபோ தனது வலது கையால் தட்டுவது போல் தெரிகிறது.,,,,"సిమ్ నిశ్చలంగా నిలబడి, వారి తలను తాకడానికి లేదా స్క్రాచ్ చేయడానికి వారి కుడి చేతిని పైకెత్తింది.",రోబోట్ తన తల గోకడం కోసం కుడి చేతిని ఎత్తింది.,రోబోట్ తన కుడి చేతితో కొట్టినట్లు కనిపిస్తుంది.,,BMLmovi,clip::9955,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/BMLmovi/_D%3A%5CHumanML3d%5Camass_data%5CBMLmovi%5CSubject_41_F_MoSh%5CSubject_41_F_1_poses_keypoints_retargeted.npz,9856,BMLmovi/Subject_41_F_MoSh/Subject_41_F_1_poses.npz,0.0,3.2,3.2,a Robot raises his left hand elbow up towards the face and lowers it.,a Robot raises their left hand to their face and places it back down.,moving arm toward face.,,a Robot raises his left hand elbow up towards the face and lowers it. | a Robot raises their left hand to their face and places it back down. | moving arm toward face.,एक रोबोट अपने बाएं हाथ की कोहनी को चेहरे की ओर ऊपर उठाता है और नीचे कर देता है।,একটি রোবট তার বাম হাতের কনুই মুখের দিকে উপরে তুলে তা নামিয়ে দেয়।,ஒரு ரோபோ தனது இடது கை முழங்கையை முகத்தை நோக்கி உயர்த்தி கீழே இறக்குகிறது.,एक रोबोट अपना बायाँ हाथ उनके चेहरे की ओर उठाता है और वापस नीचे रख देता है।,একটি রোবট তাদের বাম হাত তাদের মুখের কাছে তুলে ধরে আবার নিচে রাখে।,ஒரு ரோபோ அவர்களின் இடது கையை அவர்களின் முகத்தில் உயர்த்தி மீண்டும் கீழே வைக்கிறது.,हाथ को चेहरे की ओर ले जाना.,মুখের দিকে হাত সরানো।,முகத்தை நோக்கி கை நகரும்.,,,,ఒక రోబోట్ తన ఎడమ చేతి మోచేతిని ముఖం వైపుకు పైకి లేపుతుంది మరియు దానిని తగ్గిస్తుంది.,ఒక రోబోట్ వారి ఎడమ చేతిని వారి ముఖానికి పైకి లేపుతుంది మరియు దానిని తిరిగి క్రిందికి ఉంచుతుంది.,ముఖం వైపు కదులుతున్న చేయి.,,BMLmovi,clip::10876,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/Eyes_Japan_Dataset/_D%3A%5CHumanML3d%5Camass_data%5CEyes_Japan_Dataset%5Ckawaguchi%5Cthrow_toss_04_both_hands_over_light_kawaguchi_poses_keypoints_retargeted.npz,9916,Eyes_Japan_Dataset/kawaguchi/throw_toss-04-both hands over light-kawaguchi_poses.npz,3.0,9.9,6.9,throws both hands up in a triumph type way toward bottom right does a half turn to bottom left and repeats the process doing a complete circle.,a Robot gestures far in front of them with both hands.,"a Robot steps forward and makes a tossing motion with both hands, turns right and makes a tossing motion with both hands, turns right again and makes a tossing motion with both hands and turns right again and makes a tossing motion with both hands.",,"throws both hands up in a triumph type way toward bottom right does a half turn to bottom left and repeats the process doing a complete circle. | a Robot gestures far in front of them with both hands. | a Robot steps forward and makes a tossing motion with both hands, turns right and makes a tossing motion with both hands, turns right again and makes a tossing motion with both hands and turns right again and makes a tossing motion with both hands.","दोनों हाथों को विजयी तरीके से नीचे दाईं ओर ऊपर फेंकता है, नीचे बाईं ओर आधा मोड़ता है और एक पूर्ण चक्र बनाते हुए प्रक्रिया को दोहराता है।",নীচে ডান দিকে একটি বিজয় টাইপ উপায় উভয় হাত উপরে নিক্ষেপ একটি অর্ধেক নীচে বাম দিকে বাঁক এবং একটি সম্পূর্ণ বৃত্ত করছেন প্রক্রিয়া পুনরাবৃত্তি.,"இரண்டு கைகளையும் ஒரு வெற்றிகரமான வழியில் கீழே வலதுபுறமாக எறிந்து, ஒரு பாதியை கீழே இடதுபுறமாக திருப்பி, ஒரு முழுமையான வட்டத்தைச் செய்யும் செயல்முறையை மீண்டும் செய்கிறது.",एक रोबोट दोनों हाथों से उनके सामने दूर तक इशारा करता है।,একটি রোবট উভয় হাত দিয়ে তাদের সামনে অনেক দূরে ইশারা করছে।,ஒரு ரோபோ இரண்டு கைகளாலும் அவர்களுக்கு முன்னால் சைகை செய்கிறது.,"एक रोबोट आगे बढ़ता है और दोनों हाथों से पटकने की गति करता है, दाएं मुड़ता है और दोनों हाथों से पटकने की गति करता है, फिर से दाईं ओर मुड़ता है और दोनों हाथों से पटकने की गति करता है और फिर से दाएं मुड़ता है और दोनों हाथों से पटकने की गति करता है।","একটি রোবট এগিয়ে যায় এবং উভয় হাত দিয়ে একটি টসিং মোশন করে, ডান দিকে ঘুরিয়ে উভয় হাত দিয়ে টসিং মোশন করে, আবার ডানদিকে ঘুরে এবং উভয় হাত দিয়ে টসিং মোশন তৈরি করে এবং আবার ডানদিকে মোড় নেয় এবং উভয় হাত দিয়ে টসিং মোশন করে।","ஒரு ரோபோ முன்னோக்கிச் சென்று இரண்டு கைகளாலும் டாஸ்ஸிங் மோஷன் செய்கிறது, வலதுபுறம் திரும்பி இரண்டு கைகளாலும் டாஸ்ஸிங் மோஷன் செய்கிறது, மீண்டும் வலதுபுறம் திரும்பி இரண்டு கைகளாலும் ஒரு டாஸ்ஸிங் மோஷன் செய்து, மீண்டும் வலதுபுறமாகத் திரும்பி, இரு கைகளாலும் டாஸ்ஸிங் மோஷன் செய்கிறது.",,,,"రెండు చేతులను విజయవంతమైన పద్ధతిలో దిగువ కుడి వైపుకు విసిరి, దిగువ ఎడమవైపుకి సగం మలుపు తిరిగి పూర్తి వృత్తం చేసే విధానాన్ని పునరావృతం చేస్తుంది.",ఒక రోబోట్ రెండు చేతులతో వారికి చాలా దూరంగా సైగలు చేస్తుంది.,"ఒక రోబోట్ ముందుకు అడుగులు వేసి, రెండు చేతులతో టాస్సింగ్ మోషన్ చేస్తుంది, కుడివైపుకు తిరిగి మరియు రెండు చేతులతో టాస్సింగ్ మోషన్ చేస్తుంది, మళ్లీ కుడివైపుకు తిప్పుతుంది మరియు రెండు చేతులతో టాస్సింగ్ మోషన్ చేస్తుంది మరియు మళ్లీ కుడివైపుకు తిప్పుతుంది మరియు రెండు చేతులతో టాస్సింగ్ మోషన్ చేస్తుంది.",,Eyes_Japan_Dataset,clip::10004,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/KIT/_D%3A%5CHumanML3d%5Camass_data%5CKIT%5C378%5Cpush_recovery_stand_back10_poses_keypoints_retargeted.npz,9938,KIT/378/push_recovery_stand_back10_poses.npz,0.0,4.05,4.05,the Robot nearly falls while walking forward,a Robot is standing when Robot get pushed from behind which makes them stumble forward,the Robot was pushed in his back but did not fall.,,the Robot nearly falls while walking forward | a Robot is standing when Robot get pushed from behind which makes them stumble forward | the Robot was pushed in his back but did not fall.,आगे चलते समय रोबोट लगभग गिर जाता है,সামনের দিকে হাঁটার সময় রোবটটি প্রায় পড়ে যায়,ரோபோ முன்னோக்கி நடக்கும்போது கிட்டத்தட்ட விழுகிறது,एक रोबोट खड़ा है तभी रोबोट को पीछे से धक्का लग जाता है जिससे वे आगे की ओर लड़खड़ा जाते हैं,একটি রোবট দাঁড়িয়ে থাকে যখন রোবটকে পেছন থেকে ধাক্কা দেওয়া হয় যা তাদের সামনে হোঁচট খায়,"ரோபோ பின்னால் இருந்து தள்ளப்படும் போது ஒரு ரோபோ நிற்கிறது, அது அவர்களை முன்னோக்கி தடுமாறச் செய்கிறது",रोबोट को उसकी पीठ में धक्का दिया गया लेकिन वह गिरा नहीं।,রোবটটি তার পিঠে ধাক্কা দিয়েছিল কিন্তু পড়েনি।,ரோபோ அவரது முதுகில் தள்ளப்பட்டது ஆனால் விழவில்லை.,,,,ముందుకు నడుస్తున్నప్పుడు రోబోట్ దాదాపు పడిపోతుంది,"రోబోట్ వెనుక నుండి నెట్టబడినప్పుడు ఒక రోబోట్ నిలబడి ఉంది, అది వారిని ముందుకు జారిపోయేలా చేస్తుంది",రోబోట్ అతని వెనుకకు నెట్టబడింది కానీ పడలేదు.,,KIT,clip::10017,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/CMU/_D%3A%5CHumanML3d%5Camass_data%5CCMU%5C63%5C63_09_poses_keypoints_retargeted.npz,9946,CMU/63/63_09_poses.npz,0.0,3.8,3.8,a Robot does a swinging golf club motion,Robot performs a swing like motion from right to left,Robot takes a right handed golf swing,,a Robot does a swinging golf club motion | Robot performs a swing like motion from right to left | Robot takes a right handed golf swing,एक रोबोट झूलते हुए गोल्फ़ क्लब की गति करता है,একটি রোবট একটি দোলনা গলফ ক্লাব গতি করে,ஒரு ரோபோ ஒரு ஸ்விங்கிங் கோல்ஃப் கிளப் மோஷன் செய்கிறது,रोबोट दाएं से बाएं ओर झूले जैसी गति करता है,রোবট ডান থেকে বামে মোশনের মতো একটি সুইং সঞ্চালন করে,ரோபோ வலமிருந்து இடமாக ஒரு ஊஞ்சலைச் செய்கிறது,रोबोट दाएँ हाथ से गोल्फ घुमाता है,রোবট ডান হাতে গল্ফ সুইং নেয়,ரோபோ வலது கை கோல்ஃப் ஸ்விங்கை எடுக்கும்,,,,ఒక రోబోట్ స్వింగింగ్ గోల్ఫ్ క్లబ్ మోషన్ చేస్తుంది,రోబోట్ కుడి నుండి ఎడమకు కదలిక వంటి స్వింగ్ చేస్తుంది,రోబోట్ కుడి చేతి గోల్ఫ్ స్వింగ్ తీసుకుంటుంది,,CMU,clip::10023,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/KIT/_D%3A%5CHumanML3d%5Camass_data%5CKIT%5C3%5Clean_on_table09_poses_keypoints_retargeted.npz,10025,KIT/3/lean_on_table09_poses.npz,0.4,10.4,10.0,the Robot is leaning on a table,walking forward and bending down.,Robot is leaning down on a table,,the Robot is leaning on a table | walking forward and bending down. | Robot is leaning down on a table,रोबोट एक मेज पर झुका हुआ है,রোবটটি একটি টেবিলে হেলান দিয়ে আছে,ரோபோ ஒரு மேஜையில் சாய்ந்துள்ளது,आगे चलना और झुकना।,সামনে হাঁটা এবং নিচে নমন.,முன்னோக்கி நடந்து கீழே குனிந்து.,रोबोट एक मेज पर झुका हुआ है,রোবট টেবিলে হেলান দিয়ে বসে আছে,ரோபோ ஒரு மேஜையில் சாய்ந்து கொண்டிருக்கிறது,,,,రోబోట్ టేబుల్ మీద వాలుతోంది,ముందుకు నడుస్తూ క్రిందికి వంగి.,రోబోట్ టేబుల్‌పైకి వంగి ఉంది,,KIT,clip::11344,reserve
https://huggingface.co/datasets/AdiShingote/pragya-vla-g1-motion-dataset/resolve/main/KIT/_D%3A%5CHumanML3d%5Camass_data%5CKIT%5C955%5Cwipe_back_bigcircles03_poses_keypoints_retargeted.npz,10040,KIT/955/wipe_back_bigcircles03_poses.npz,0.8,10.8,10.0,Robot is sitting down with arms hanging,a Robot lowers their hands to their knees.,a Robot stands with knees slightly bent and extends arms out to shoulder height.,,Robot is sitting down with arms hanging | a Robot lowers their hands to their knees. | a Robot stands with knees slightly bent and extends arms out to shoulder height.,रोबोट हाथ लटकाए बैठा है,রোবট হাত ঝুলিয়ে বসে আছে,கைகளைத் தொங்கவிட்ட நிலையில் ரோபோ அமர்ந்திருக்கிறது,एक रोबोट उनके हाथों को घुटनों तक नीचे कर देता है।,একটি রোবট তাদের হাত তাদের হাঁটুর কাছে নিচু করে।,ஒரு ரோபோ அவர்களின் கைகளை முழங்கால் வரை குறைக்கிறது.,एक रोबोट घुटनों को थोड़ा मोड़कर खड़ा होता है और बाहों को कंधे की ऊंचाई तक फैलाता है।,একটি রোবট হাঁটু সামান্য বাঁকিয়ে দাঁড়িয়ে থাকে এবং কাঁধের উচ্চতা পর্যন্ত বাহু প্রসারিত করে।,ஒரு ரோபோ முழங்கால்களை சற்று வளைத்து தோள்பட்டை உயரத்திற்கு கைகளை நீட்டி நிற்கிறது.,,,,రోబోట్ చేతులు వేలాడుతూ కూర్చుంది,ఒక రోబోట్ వారి చేతులను మోకాళ్ల వరకు తగ్గిస్తుంది.,"ఒక రోబోట్ మోకాళ్లను కొద్దిగా వంచి, భుజం ఎత్తు వరకు చేతులు చాచి నిలబడి ఉంటుంది.",,KIT,clip::10088,reserve
