  train: 17,904 windows | langs=['hi'] | L=10 H=60 | window-language pairs with >=2 captions: 17,892
  val: 1,370 windows | langs=['hi'] | L=10 H=60 | window-language pairs with >=2 captions: 1,368
You are using the default legacy behaviour of the <class 'transformers.models.t5.tokenization_t5.T5Tokenizer'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565
The tokenizer you are loading from '/workspace/models/muril-base-cased' with an incorrect regex pattern: https://huggingface.co/mistralai/Mistral-Small-3.1-24B-Instruct-2503/discussions/84#69121093e8b480e709447d5e. This will lead to incorrect tokenization. You should set the `fix_mistral_regex=True` flag when loading this tokenizer to fix this issue.
  loaded 100m step=170000 self_qk=True cross_qk=True text_mask_prob=0.0
  encoder keys not in ckpt (expected, new module): 212
  trainable: 9 tensors, 4,725,505 params (adapter only)
  [geometry gate] n=128  token_norm=7.050 (t5 6.758)  cos(i,j)=0.6245 (t5 0.6563)  btwn/mu=0.7721 (t5 0.7201)

  [GATE] L_null (cached t5 empty-string context, 1024 val windows) = 0.03042
         Run 1 reference on BONES-SEED: L_correct 0.04815 / L_wrong 0.05900
         If L_null ~ L_wrong the native loss is a strong anchor; if it sits near L_correct, add --lambda-en and consider the repulsion term.

wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: aayush21003 (aayush21003-indraprastha-institute-of-information-techno) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /workspace/wandb/run-20260905_210634-34mjptgu
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run maila-mp-hi-v4D-corpus-len0.5-20260905-210619
wandb: ⭐️ View project at https://wandb.ai/aayush21003-indraprastha-institute-of-information-techno/maila-run2-motionpivot
wandb: 🚀 View run at https://wandb.ai/aayush21003-indraprastha-institute-of-information-techno/maila-run2-motionpivot/runs/34mjptgu
       1 loss=0.07899 nat=0.07469 xling=0.00137 en=0.00723 a=+0.1000 gn=0.05 1.09s/step | para=1.00
    8875 loss=0.05568 nat=0.05368 xling=0.00068 en=0.00401 a=+0.1225 gn=0.02 1.03s/step | para=1.00
    8900 loss=0.02792 nat=0.02604 xling=0.00048 en=0.00395 a=+0.1225 gn=0.01 1.03s/step | para=1.00
    8925 loss=0.03923 nat=0.03676 xling=0.00122 en=0.00458 a=+0.1226 gn=0.02 1.03s/step | para=1.00
    8950 loss=0.04926 nat=0.04724 xling=0.00062 en=0.00415 a=+0.1226 gn=0.02 1.03s/step | para=1.00
    8975 loss=0.02570 nat=0.02426 xling=0.00087 en=0.00252 a=+0.1223 gn=0.02 1.03s/step | para=1.00
    9000 loss=0.03495 nat=0.03284 xling=0.00056 en=0.00444 a=+0.1224 gn=0.01 1.03s/step | para=1.00 degen=0.00
  [val] step 9000: hi: native=0.03525 rel=+3.55% tiv=1.52e-03
    9025 loss=0.03515 nat=0.03374 xling=0.00040 en=0.00296 a=+0.1225 gn=0.02 1.03s/step | para=1.00
    9050 loss=0.05000 nat=0.04787 xling=0.00099 en=0.00403 a=+0.1225 gn=0.06 1.03s/step | para=1.00
    9075 loss=0.03445 nat=0.03184 xling=0.00039 en=0.00582 a=+0.1224 gn=0.01 1.03s/step | para=1.00
    9100 loss=0.03470 nat=0.03331 xling=0.00052 en=0.00279 a=+0.1224 gn=0.03 1.03s/step | para=1.00
    9125 loss=0.02760 nat=0.02638 xling=0.00036 en=0.00254 a=+0.1226 gn=0.03 1.03s/step | para=1.00
    9150 loss=0.05077 nat=0.04868 xling=0.00082 en=0.00416 a=+0.1228 gn=0.03 1.03s/step | para=1.00
    9175 loss=0.03113 nat=0.02953 xling=0.00106 en=0.00274 a=+0.1228 gn=0.02 1.03s/step | para=1.00
    9200 loss=0.03355 nat=0.03194 xling=0.00063 en=0.00319 a=+0.1230 gn=0.01 1.03s/step | para=1.00
    9225 loss=0.04382 nat=0.04081 xling=0.00233 en=0.00479 a=+0.1229 gn=0.08 1.03s/step | para=1.00
    9250 loss=0.03588 nat=0.03359 xling=0.00075 en=0.00472 a=+0.1236 gn=0.02 1.03s/step | para=1.00
    9275 loss=0.03432 nat=0.03278 xling=0.00051 en=0.00319 a=+0.1233 gn=0.01 1.03s/step | para=1.00
    9300 loss=0.05359 nat=0.05109 xling=0.00045 en=0.00557 a=+0.1234 gn=0.04 1.03s/step | para=1.00
    9325 loss=0.04435 nat=0.04203 xling=0.00064 en=0.00492 a=+0.1235 gn=0.06 1.03s/step | para=1.00
    9350 loss=0.02677 nat=0.02558 xling=0.00063 en=0.00221 a=+0.1235 gn=0.01 1.03s/step | para=1.00
    9375 loss=0.04149 nat=0.03906 xling=0.00153 en=0.00428 a=+0.1234 gn=0.05 1.03s/step | para=1.00
    9400 loss=0.03106 nat=0.02926 xling=0.00114 en=0.00318 a=+0.1235 gn=0.02 1.03s/step | para=1.00
    9425 loss=0.02970 nat=0.02788 xling=0.00042 en=0.00396 a=+0.1237 gn=0.03 1.03s/step | para=1.00 degen=0.00
    9450 loss=0.04558 nat=0.04327 xling=0.00119 en=0.00436 a=+0.1234 gn=0.03 1.03s/step | para=1.00
    9475 loss=0.02743 nat=0.02615 xling=0.00063 en=0.00244 a=+0.1237 gn=0.02 1.03s/step | para=1.00
    9500 loss=0.03859 nat=0.03653 xling=0.00135 en=0.00359 a=+0.1235 gn=0.03 1.03s/step | para=1.00
  [val] step 9500: hi: native=0.03532 rel=+2.11% tiv=1.32e-03
    9525 loss=0.03374 nat=0.03234 xling=0.00071 en=0.00266 a=+0.1241 gn=0.01 1.03s/step | para=1.00
    9550 loss=0.03393 nat=0.03131 xling=0.00087 en=0.00550 a=+0.1239 gn=0.02 1.03s/step | para=1.00
    9575 loss=0.03858 nat=0.03622 xling=0.00122 en=0.00448 a=+0.1240 gn=0.06 1.03s/step | para=1.00
    9600 loss=0.02549 nat=0.02432 xling=0.00042 en=0.00242 a=+0.1242 gn=0.01 1.03s/step | para=1.00
    9625 loss=0.02703 nat=0.02508 xling=0.00048 en=0.00426 a=+0.1244 gn=0.03 1.03s/step | para=1.00
    9650 loss=0.05014 nat=0.04543 xling=0.00436 en=0.00696 a=+0.1241 gn=0.07 1.03s/step | para=1.00
    9675 loss=0.03183 nat=0.02882 xling=0.00141 en=0.00591 a=+0.1241 gn=0.03 1.03s/step | para=1.00
    9700 loss=0.03660 nat=0.03509 xling=0.00045 en=0.00325 a=+0.1239 gn=0.05 1.03s/step | para=1.00 degen=0.00
    9725 loss=0.05032 nat=0.04806 xling=0.00061 en=0.00492 a=+0.1242 gn=0.02 1.03s/step | para=1.00
    9750 loss=0.02957 nat=0.02792 xling=0.00044 en=0.00363 a=+0.1242 gn=0.01 1.03s/step | para=1.00 degen=0.00
    9775 loss=0.03860 nat=0.03629 xling=0.00093 en=0.00472 a=+0.1246 gn=0.05 1.03s/step | para=1.00
    9800 loss=0.03019 nat=0.02856 xling=0.00059 en=0.00343 a=+0.1247 gn=0.01 1.03s/step | para=1.00
    9825 loss=0.03714 nat=0.03580 xling=0.00060 en=0.00268 a=+0.1245 gn=0.02 1.03s/step | para=1.00
    9850 loss=0.03489 nat=0.03334 xling=0.00044 en=0.00338 a=+0.1244 gn=0.04 1.03s/step | para=1.00
    9875 loss=0.04901 nat=0.04717 xling=0.00057 en=0.00395 a=+0.1244 gn=0.07 1.03s/step | para=1.00
    9900 loss=0.03676 nat=0.03465 xling=0.00046 en=0.00476 a=+0.1245 gn=0.03 1.03s/step | para=1.00 degen=0.00
    9925 loss=0.03578 nat=0.03297 xling=0.00093 en=0.00601 a=+0.1245 gn=0.02 1.03s/step | para=1.00
    9950 loss=0.07305 nat=0.07097 xling=0.00091 en=0.00423 a=+0.1244 gn=0.04 1.03s/step | para=1.00
    9975 loss=0.03266 nat=0.03119 xling=0.00063 en=0.00298 a=+0.1242 gn=0.02 1.03s/step | para=1.00
   10000 loss=0.03498 nat=0.03303 xling=0.00136 en=0.00344 a=+0.1242 gn=0.01 1.03s/step | para=1.00
  [val] step 10000: hi: native=0.03515 rel=+3.12% tiv=1.30e-03
  !! HF push failed: (Request ID: Root=1-6a9cac7c-1ebb630f2a41c00f34fbc367;fdf034dc-508d-432d-bd4f-1ca2b05d16c7)

403 Forbidden: Private repository storage limit reached, please upg
   10025 loss=0.03259 nat=0.03099 xling=0.00079 en=0.00319 a=+0.1244 gn=0.05 1.03s/step | para=1.00
   10050 loss=0.03290 nat=0.03044 xling=0.00067 en=0.00544 a=+0.1243 gn=0.03 1.03s/step | para=1.00
   10075 loss=0.03387 nat=0.03206 xling=0.00066 en=0.00384 a=+0.1250 gn=0.02 1.03s/step | para=1.00 degen=0.00
   10100 loss=0.03806 nat=0.03613 xling=0.00069 en=0.00411 a=+0.1249 gn=0.07 1.03s/step | para=1.00
   10125 loss=0.07649 nat=0.07365 xling=0.00089 en=0.00621 a=+0.1249 gn=0.10 1.03s/step | para=1.00 degen=0.00
   10150 loss=0.02984 nat=0.02837 xling=0.00078 en=0.00287 a=+0.1251 gn=0.02 1.03s/step | para=1.00
   10175 loss=0.04410 nat=0.04193 xling=0.00087 en=0.00456 a=+0.1254 gn=0.03 1.03s/step | para=1.00 degen=0.00
   10200 loss=0.03685 nat=0.03497 xling=0.00082 en=0.00389 a=+0.1255 gn=0.03 1.03s/step | para=1.00
   10225 loss=0.04400 nat=0.04018 xling=0.00115 en=0.00842 a=+0.1255 gn=0.04 1.03s/step | para=1.00
   10250 loss=0.02827 nat=0.02711 xling=0.00034 en=0.00259 a=+0.1255 gn=0.01 1.03s/step | para=1.00
   10275 loss=0.03195 nat=0.03048 xling=0.00083 en=0.00284 a=+0.1258 gn=0.02 1.03s/step | para=1.00
   10300 loss=0.03810 nat=0.03582 xling=0.00071 en=0.00502 a=+0.1261 gn=0.04 1.03s/step | para=1.00
   10325 loss=0.04041 nat=0.03848 xling=0.00072 en=0.00415 a=+0.1258 gn=0.04 1.03s/step | para=1.00
   10350 loss=0.03987 nat=0.03651 xling=0.00160 en=0.00684 a=+0.1256 gn=0.04 1.03s/step | para=1.00
   10375 loss=0.04336 nat=0.04170 xling=0.00046 en=0.00374 a=+0.1258 gn=0.02 1.03s/step | para=1.00
   10400 loss=0.02390 nat=0.02265 xling=0.00048 en=0.00267 a=+0.1259 gn=0.01 1.03s/step | para=1.00 degen=0.00
   10425 loss=0.04508 nat=0.04320 xling=0.00084 en=0.00391 a=+0.1259 gn=0.02 1.03s/step | para=1.00
   10450 loss=0.03444 nat=0.03290 xling=0.00105 en=0.00283 a=+0.1260 gn=0.03 1.03s/step | para=1.00
   10475 loss=0.06211 nat=0.05997 xling=0.00041 en=0.00504 a=+0.1257 gn=0.02 1.03s/step | para=1.00
   10500 loss=0.02756 nat=0.02606 xling=0.00035 en=0.00348 a=+0.1258 gn=0.04 1.03s/step | para=1.00 degen=0.00
  [val] step 10500: hi: native=0.03498 rel=+4.14% tiv=1.58e-03
   10525 loss=0.02950 nat=0.02810 xling=0.00048 en=0.00310 a=+0.1259 gn=0.01 1.03s/step | para=1.00
   10550 loss=0.04317 nat=0.03994 xling=0.00085 en=0.00738 a=+0.1259 gn=0.05 1.03s/step | para=1.00
   10575 loss=0.03287 nat=0.03135 xling=0.00067 en=0.00318 a=+0.1260 gn=0.02 1.03s/step | para=1.00 degen=0.00
   10600 loss=0.02266 nat=0.02168 xling=0.00026 en=0.00225 a=+0.1262 gn=0.01 1.03s/step | para=1.00
   10625 loss=0.03387 nat=0.03239 xling=0.00055 en=0.00323 a=+0.1263 gn=0.03 1.03s/step | para=1.00
   10650 loss=0.05058 nat=0.04844 xling=0.00056 en=0.00493 a=+0.1264 gn=0.07 1.03s/step | para=1.00
   10675 loss=0.03660 nat=0.03498 xling=0.00062 en=0.00353 a=+0.1262 gn=0.03 1.03s/step | para=0.99 degen=0.01
   10700 loss=0.03100 nat=0.02953 xling=0.00044 en=0.00334 a=+0.1265 gn=0.02 1.03s/step | para=1.00
   10725 loss=0.03201 nat=0.03073 xling=0.00067 en=0.00261 a=+0.1264 gn=0.01 1.03s/step | para=1.00
   10750 loss=0.03085 nat=0.02957 xling=0.00046 en=0.00284 a=+0.1266 gn=0.02 1.03s/step | para=1.00
   10775 loss=0.02776 nat=0.02620 xling=0.00045 en=0.00359 a=+0.1263 gn=0.03 1.03s/step | para=1.00 degen=0.00
   10800 loss=0.03149 nat=0.02991 xling=0.00064 en=0.00341 a=+0.1263 gn=0.01 1.03s/step | para=1.00
   10825 loss=0.04197 nat=0.04013 xling=0.00093 en=0.00379 a=+0.1262 gn=0.03 1.03s/step | para=1.00
   10850 loss=0.03798 nat=0.03653 xling=0.00092 en=0.00277 a=+0.1262 gn=0.04 1.03s/step | para=1.00
   10875 loss=0.05377 nat=0.05207 xling=0.00065 en=0.00375 a=+0.1263 gn=0.02 1.03s/step | para=1.00
   10900 loss=0.03645 nat=0.03533 xling=0.00042 en=0.00249 a=+0.1263 gn=0.02 1.03s/step | para=1.00
   10925 loss=0.03816 nat=0.03510 xling=0.00055 en=0.00744 a=+0.1263 gn=0.04 1.03s/step | para=1.00
   10950 loss=0.03705 nat=0.03385 xling=0.00130 en=0.00699 a=+0.1263 gn=0.02 1.03s/step | para=1.00
   10975 loss=0.02636 nat=0.02525 xling=0.00065 en=0.00221 a=+0.1264 gn=0.02 1.03s/step | para=1.00
   11000 loss=0.03135 nat=0.02927 xling=0.00139 en=0.00397 a=+0.1268 gn=0.03 1.03s/step | para=1.00
  [val] step 11000: hi: native=0.03446 rel=+4.48% tiv=2.03e-03
   11025 loss=0.02779 nat=0.02680 xling=0.00033 en=0.00227 a=+0.1265 gn=0.01 1.03s/step | para=1.00
   11050 loss=0.04598 nat=0.04410 xling=0.00137 en=0.00350 a=+0.1269 gn=0.05 1.03s/step | para=1.00
   11075 loss=0.03245 nat=0.03121 xling=0.00064 en=0.00259 a=+0.1270 gn=0.03 1.03s/step | para=1.00
   11100 loss=0.03044 nat=0.02451 xling=0.00139 en=0.01419 a=+0.1268 gn=0.02 1.03s/step | para=1.00 degen=0.00
   11125 loss=0.03361 nat=0.03188 xling=0.00083 en=0.00368 a=+0.1270 gn=0.04 1.03s/step | para=1.00
   11150 loss=0.07121 nat=0.06808 xling=0.00130 en=0.00691 a=+0.1269 gn=0.10 1.03s/step | para=1.00
   11175 loss=0.05010 nat=0.04830 xling=0.00112 en=0.00359 a=+0.1272 gn=0.04 1.03s/step | para=1.00 degen=0.00
   11200 loss=0.03637 nat=0.03514 xling=0.00061 en=0.00261 a=+0.1272 gn=0.04 1.03s/step | para=1.00
   11225 loss=0.04981 nat=0.04828 xling=0.00053 en=0.00351 a=+0.1272 gn=0.03 1.03s/step | para=1.00
   11250 loss=0.04344 nat=0.04171 xling=0.00106 en=0.00345 a=+0.1270 gn=0.02 1.03s/step | para=1.00
   11275 loss=0.04201 nat=0.04020 xling=0.00068 en=0.00408 a=+0.1271 gn=0.02 1.03s/step | para=1.00 degen=0.00
   11300 loss=0.03940 nat=0.03756 xling=0.00097 en=0.00386 a=+0.1273 gn=0.02 1.03s/step | para=1.00
   11325 loss=0.04469 nat=0.04242 xling=0.00110 en=0.00488 a=+0.1274 gn=0.04 1.03s/step | para=1.00 degen=0.00
   11350 loss=0.03717 nat=0.03586 xling=0.00066 en=0.00279 a=+0.1275 gn=0.03 1.03s/step | para=1.00
   11375 loss=0.04928 nat=0.04363 xling=0.00861 en=0.00583 a=+0.1275 gn=0.05 1.03s/step | para=1.00
   11400 loss=0.04872 nat=0.04544 xling=0.00085 en=0.00787 a=+0.1278 gn=0.04 1.03s/step | para=1.00
   11425 loss=0.05194 nat=0.04974 xling=0.00083 en=0.00502 a=+0.1280 gn=0.03 1.03s/step | para=1.00
   11450 loss=0.05210 nat=0.04965 xling=0.00136 en=0.00512 a=+0.1280 gn=0.07 1.03s/step | para=1.00
   11475 loss=0.04820 nat=0.04566 xling=0.00107 en=0.00570 a=+0.1283 gn=0.03 1.03s/step | para=1.00
   11500 loss=0.03435 nat=0.03292 xling=0.00047 en=0.00336 a=+0.1282 gn=0.01 1.03s/step | para=1.00
  [val] step 11500: hi: native=0.03427 rel=+4.94% tiv=1.30e-03
   11525 loss=0.03414 nat=0.03252 xling=0.00049 en=0.00384 a=+0.1283 gn=0.03 1.03s/step | para=1.00
   11550 loss=0.03140 nat=0.02865 xling=0.00173 en=0.00556 a=+0.1286 gn=0.05 1.03s/step | para=1.00
   11575 loss=0.02989 nat=0.02813 xling=0.00038 en=0.00436 a=+0.1288 gn=0.01 1.03s/step | para=1.00
   11600 loss=0.02495 nat=0.02320 xling=0.00171 en=0.00289 a=+0.1290 gn=0.02 1.03s/step | para=1.00
   11625 loss=0.02674 nat=0.02519 xling=0.00070 en=0.00347 a=+0.1290 gn=0.01 1.03s/step | para=1.00
   11650 loss=0.04051 nat=0.03830 xling=0.00108 en=0.00485 a=+0.1292 gn=0.04 1.03s/step | para=1.00
   11675 loss=0.04726 nat=0.04547 xling=0.00148 en=0.00329 a=+0.1291 gn=0.05 1.03s/step | para=1.00
   11700 loss=0.02767 nat=0.02643 xling=0.00036 en=0.00300 a=+0.1290 gn=0.01 1.03s/step | para=1.00 degen=0.00
   11725 loss=0.04603 nat=0.04433 xling=0.00111 en=0.00344 a=+0.1290 gn=0.02 1.03s/step | para=1.00
   11750 loss=0.03886 nat=0.03739 xling=0.00059 en=0.00337 a=+0.1290 gn=0.03 1.03s/step | para=1.00
   11775 loss=0.03556 nat=0.03271 xling=0.00086 en=0.00687 a=+0.1292 gn=0.04 1.03s/step | para=1.00
   11800 loss=0.03270 nat=0.03102 xling=0.00117 en=0.00334 a=+0.1288 gn=0.02 1.03s/step | para=1.00
   11825 loss=0.03089 nat=0.02946 xling=0.00069 en=0.00318 a=+0.1293 gn=0.02 1.03s/step | para=1.00 degen=0.00
   11850 loss=0.03263 nat=0.03053 xling=0.00038 en=0.00540 a=+0.1291 gn=0.01 1.03s/step | para=1.00 degen=0.00
   11875 loss=0.04114 nat=0.03922 xling=0.00064 en=0.00460 a=+0.1289 gn=0.04 1.03s/step | para=1.00 degen=0.00
   11900 loss=0.03108 nat=0.02957 xling=0.00101 en=0.00307 a=+0.1291 gn=0.04 1.03s/step | para=1.00 degen=0.00
   11925 loss=0.04464 nat=0.04250 xling=0.00086 en=0.00500 a=+0.1291 gn=0.02 1.03s/step | para=1.00 degen=0.00
   11950 loss=0.03788 nat=0.03557 xling=0.00086 en=0.00547 a=+0.1291 gn=0.05 1.03s/step | para=1.00
   11975 loss=0.06359 nat=0.06001 xling=0.00296 en=0.00667 a=+0.1292 gn=0.09 1.03s/step | para=1.00
   12000 loss=0.04186 nat=0.04020 xling=0.00076 en=0.00378 a=+0.1292 gn=0.05 1.03s/step | para=1.00
  [val] step 12000: hi: native=0.03478 rel=+3.16% tiv=1.40e-03
  !! HF push failed: (Request ID: Root=1-6a9cb48e-0dbe1a516f6b68bc6516dbc3;efdb8374-7f46-4676-8c24-b59ef0341175)

403 Forbidden: Private repository storage limit reached, please upg
   12025 loss=0.03709 nat=0.03457 xling=0.00049 en=0.00647 a=+0.1296 gn=0.04 1.03s/step | para=1.00 degen=0.00
   12050 loss=0.05197 nat=0.04966 xling=0.00138 en=0.00492 a=+0.1297 gn=0.04 1.03s/step | para=1.00
   12075 loss=0.03558 nat=0.03345 xling=0.00084 en=0.00501 a=+0.1294 gn=0.07 1.03s/step | para=1.00
   12100 loss=0.03279 nat=0.03141 xling=0.00082 en=0.00297 a=+0.1296 gn=0.01 1.03s/step | para=1.00 degen=0.00
   12125 loss=0.03758 nat=0.03253 xling=0.00690 en=0.00654 a=+0.1297 gn=0.02 1.03s/step | para=1.00
   12150 loss=0.03324 nat=0.03190 xling=0.00043 en=0.00327 a=+0.1299 gn=0.03 1.03s/step | para=1.00
   12175 loss=0.03930 nat=0.03665 xling=0.00068 en=0.00668 a=+0.1304 gn=0.02 1.03s/step | para=1.00
   12200 loss=0.03520 nat=0.03360 xling=0.00069 en=0.00372 a=+0.1303 gn=0.03 1.03s/step | para=1.00
   12225 loss=0.04340 nat=0.04131 xling=0.00095 en=0.00484 a=+0.1304 gn=0.03 1.03s/step | para=1.00
   12250 loss=0.02687 nat=0.02606 xling=0.00035 en=0.00190 a=+0.1303 gn=0.01 1.03s/step | para=1.00
   12275 loss=0.02626 nat=0.02504 xling=0.00055 en=0.00283 a=+0.1304 gn=0.02 1.03s/step | para=1.00
   12300 loss=0.05001 nat=0.04832 xling=0.00072 en=0.00397 a=+0.1304 gn=0.03 1.03s/step | para=1.00
   12325 loss=0.04335 nat=0.04146 xling=0.00065 en=0.00463 a=+0.1307 gn=0.04 1.03s/step | para=1.00 degen=0.00
   12350 loss=0.02634 nat=0.02483 xling=0.00092 en=0.00325 a=+0.1307 gn=0.01 1.03s/step | para=1.00
   12375 loss=0.03331 nat=0.03043 xling=0.00050 en=0.00760 a=+0.1309 gn=0.02 1.03s/step | para=1.00
   12400 loss=0.02577 nat=0.02438 xling=0.00053 en=0.00338 a=+0.1310 gn=0.01 1.03s/step | para=1.00
   12425 loss=0.05370 nat=0.05138 xling=0.00110 en=0.00538 a=+0.1307 gn=0.07 1.03s/step | para=1.00 degen=0.00
   12450 loss=0.02723 nat=0.02609 xling=0.00045 en=0.00276 a=+0.1308 gn=0.02 1.03s/step | para=1.00
   12475 loss=0.04592 nat=0.04421 xling=0.00137 en=0.00334 a=+0.1303 gn=0.04 1.03s/step | para=1.00
   12500 loss=0.03177 nat=0.03034 xling=0.00084 en=0.00316 a=+0.1301 gn=0.02 1.03s/step | para=1.00 degen=0.00
  [val] step 12500: hi: native=0.03494 rel=+3.55% tiv=2.31e-03
   12525 loss=0.03357 nat=0.03226 xling=0.00056 en=0.00313 a=+0.1298 gn=0.02 1.03s/step | para=1.00 degen=0.00
   12550 loss=0.03237 nat=0.03062 xling=0.00076 en=0.00417 a=+0.1302 gn=0.03 1.03s/step | para=1.00
   12575 loss=0.02949 nat=0.02759 xling=0.00077 en=0.00461 a=+0.1302 gn=0.01 1.03s/step | para=1.00
   12600 loss=0.02600 nat=0.02481 xling=0.00032 en=0.00308 a=+0.1305 gn=0.03 1.03s/step | para=1.00
   12625 loss=0.02676 nat=0.02522 xling=0.00065 en=0.00372 a=+0.1307 gn=0.01 1.03s/step | para=1.00
   12650 loss=0.04243 nat=0.04006 xling=0.00148 en=0.00516 a=+0.1309 gn=0.06 1.03s/step | para=1.00
   12675 loss=0.02713 nat=0.02551 xling=0.00046 en=0.00417 a=+0.1307 gn=0.03 1.03s/step | para=1.00 degen=0.00
   12700 loss=0.04737 nat=0.04446 xling=0.00095 en=0.00733 a=+0.1310 gn=0.05 1.03s/step | para=1.00
   12725 loss=0.07092 nat=0.06823 xling=0.00088 en=0.00680 a=+0.1311 gn=0.13 1.03s/step | para=1.00
   12750 loss=0.02778 nat=0.02623 xling=0.00077 en=0.00362 a=+0.1309 gn=0.03 1.03s/step | para=1.00
   12775 loss=0.02440 nat=0.02297 xling=0.00096 en=0.00309 a=+0.1309 gn=0.01 1.03s/step | para=1.00
   12800 loss=0.03065 nat=0.02936 xling=0.00064 en=0.00304 a=+0.1309 gn=0.02 1.03s/step | para=1.00
   12825 loss=0.04135 nat=0.03936 xling=0.00082 en=0.00488 a=+0.1309 gn=0.05 1.03s/step | para=1.00
   12850 loss=0.02922 nat=0.02826 xling=0.00033 en=0.00242 a=+0.1310 gn=0.01 1.03s/step | para=1.00
   12875 loss=0.04228 nat=0.03891 xling=0.00088 en=0.00885 a=+0.1309 gn=0.05 1.03s/step | para=1.00
   12900 loss=0.03660 nat=0.03488 xling=0.00069 en=0.00424 a=+0.1308 gn=0.02 1.03s/step | para=1.00
   12925 loss=0.04736 nat=0.04563 xling=0.00083 en=0.00415 a=+0.1310 gn=0.05 1.03s/step | para=1.00
   12950 loss=0.03771 nat=0.03512 xling=0.00092 en=0.00655 a=+0.1310 gn=0.02 1.03s/step | para=1.00 degen=0.00
   12975 loss=0.03761 nat=0.03607 xling=0.00074 en=0.00367 a=+0.1311 gn=0.02 1.03s/step | para=1.00
   13000 loss=0.03701 nat=0.03567 xling=0.00075 en=0.00311 a=+0.1312 gn=0.01 1.03s/step | para=1.00 degen=0.00
  [val] step 13000: hi: native=0.03458 rel=+4.50% tiv=2.05e-03
   13025 loss=0.03079 nat=0.02947 xling=0.00069 en=0.00312 a=+0.1311 gn=0.02 1.03s/step | para=1.00
   13050 loss=0.03500 nat=0.03377 xling=0.00067 en=0.00291 a=+0.1313 gn=0.02 1.03s/step | para=1.00
   13075 loss=0.03227 nat=0.03110 xling=0.00048 en=0.00292 a=+0.1313 gn=0.01 1.03s/step | para=1.00
   13100 loss=0.03005 nat=0.02894 xling=0.00066 en=0.00254 a=+0.1313 gn=0.02 1.03s/step | para=1.00
   13125 loss=0.02710 nat=0.02587 xling=0.00061 en=0.00295 a=+0.1314 gn=0.01 1.03s/step | para=1.00
   13150 loss=0.04547 nat=0.04387 xling=0.00073 en=0.00394 a=+0.1313 gn=0.03 1.03s/step | para=1.00
   13175 loss=0.04756 nat=0.04602 xling=0.00072 en=0.00376 a=+0.1315 gn=0.04 1.03s/step | para=1.00 degen=0.00
   13200 loss=0.02613 nat=0.02519 xling=0.00036 en=0.00240 a=+0.1315 gn=0.02 1.03s/step | para=1.00
   13225 loss=0.05221 nat=0.05078 xling=0.00069 en=0.00350 a=+0.1315 gn=0.03 1.03s/step | para=1.00
   13250 loss=0.02732 nat=0.02621 xling=0.00041 en=0.00288 a=+0.1315 gn=0.01 1.03s/step | para=1.00
   13275 loss=0.03928 nat=0.03742 xling=0.00095 en=0.00450 a=+0.1317 gn=0.04 1.03s/step | para=1.00
   13300 loss=0.04748 nat=0.04613 xling=0.00055 en=0.00342 a=+0.1317 gn=0.03 1.03s/step | para=1.00
   13325 loss=0.04464 nat=0.04329 xling=0.00063 en=0.00333 a=+0.1317 gn=0.06 1.03s/step | para=1.00
   13350 loss=0.02807 nat=0.02645 xling=0.00165 en=0.00302 a=+0.1318 gn=0.04 1.03s/step | para=1.00
   13375 loss=0.04111 nat=0.03716 xling=0.00146 en=0.01025 a=+0.1319 gn=0.02 1.03s/step | para=1.00
   13400 loss=0.03315 nat=0.02960 xling=0.00090 en=0.00965 a=+0.1318 gn=0.03 1.03s/step | para=1.00
   13425 loss=0.06770 nat=0.06338 xling=0.00095 en=0.01194 a=+0.1318 gn=0.05 1.03s/step | para=1.00
   13450 loss=0.04187 nat=0.03929 xling=0.00259 en=0.00489 a=+0.1315 gn=0.02 1.03s/step | para=1.00
   13475 loss=0.02863 nat=0.02726 xling=0.00077 en=0.00328 a=+0.1318 gn=0.01 1.03s/step | para=1.00
   13500 loss=0.04069 nat=0.03774 xling=0.00160 en=0.00714 a=+0.1320 gn=0.06 1.03s/step | para=1.00
  [val] step 13500: hi: native=0.03441 rel=+3.35% tiv=2.21e-03
   13525 loss=0.02894 nat=0.02771 xling=0.00050 en=0.00315 a=+0.1321 gn=0.02 1.03s/step | para=1.00
   13550 loss=0.03135 nat=0.03004 xling=0.00055 en=0.00334 a=+0.1320 gn=0.02 1.03s/step | para=1.00
   13575 loss=0.03762 nat=0.03577 xling=0.00048 en=0.00507 a=+0.1321 gn=0.02 1.03s/step | para=1.00
   13600 loss=0.02460 nat=0.02364 xling=0.00054 en=0.00230 a=+0.1324 gn=0.02 1.03s/step | para=1.00 degen=0.00
   13625 loss=0.02937 nat=0.02834 xling=0.00053 en=0.00254 a=+0.1323 gn=0.02 1.03s/step | para=1.00
