  train: 17,904 windows | langs=['hi'] | L=10 H=60 | window-language pairs with >=2 captions: 17,892
  val: 1,370 windows | langs=['hi'] | L=10 H=60 | window-language pairs with >=2 captions: 1,368
You are using the default legacy behaviour of the <class 'transformers.models.t5.tokenization_t5.T5Tokenizer'>. This is expected, and simply means that the `legacy` (previous) behavior will be used so nothing changes for you. If you want to use the new behaviour, set `legacy=False`. This should only be set if you understand what it means, and thoroughly read the reason why this was added as explained in https://github.com/huggingface/transformers/pull/24565
The tokenizer you are loading from '/workspace/models/muril-base-cased' with an incorrect regex pattern: https://huggingface.co/mistralai/Mistral-Small-3.1-24B-Instruct-2503/discussions/84#69121093e8b480e709447d5e. This will lead to incorrect tokenization. You should set the `fix_mistral_regex=True` flag when loading this tokenizer to fix this issue.
  loaded 100m step=170000 self_qk=True cross_qk=True text_mask_prob=0.0
  encoder keys not in ckpt (expected, new module): 212
  trainable: 9 tensors, 4,725,505 params (adapter only)
  [geometry gate] n=128  token_norm=7.050 (t5 6.758)  cos(i,j)=0.6245 (t5 0.6563)  btwn/mu=0.7721 (t5 0.7201)

  [GATE] L_null (cached t5 empty-string context, 1024 val windows) = 0.03042
         Run 1 reference on BONES-SEED: L_correct 0.04815 / L_wrong 0.05900
         If L_null ~ L_wrong the native loss is a strong anchor; if it sits near L_correct, add --lambda-en and consider the repulsion term.

wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from WANDB_API_KEY.
wandb: Currently logged in as: aayush21003 (aayush21003-indraprastha-institute-of-information-techno) to https://api.wandb.ai. Use `wandb login --relogin` to force relogin
wandb: Tracking run with wandb version 0.29.0
wandb: Run data is saved locally in /workspace/wandb/run-20260905_210630-lm14mxca
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run maila-mp-hi-v4C-corpus-len0.1-20260905-210619
wandb: ⭐️ View project at https://wandb.ai/aayush21003-indraprastha-institute-of-information-techno/maila-run2-motionpivot
wandb: 🚀 View run at https://wandb.ai/aayush21003-indraprastha-institute-of-information-techno/maila-run2-motionpivot/runs/lm14mxca
       1 loss=0.07610 nat=0.07469 xling=0.00137 en=0.00723 a=+0.1000 gn=0.05 1.22s/step | para=1.00
    8875 loss=0.05460 nat=0.05370 xling=0.00079 en=0.00551 a=+0.1259 gn=0.03 1.03s/step | para=1.00
    8900 loss=0.02617 nat=0.02541 xling=0.00048 en=0.00549 a=+0.1257 gn=0.02 1.03s/step | para=1.00
    8925 loss=0.03836 nat=0.03715 xling=0.00133 en=0.00629 a=+0.1258 gn=0.02 1.03s/step | para=1.00
    8950 loss=0.04852 nat=0.04758 xling=0.00081 en=0.00583 a=+0.1258 gn=0.03 1.03s/step | para=1.00
    8975 loss=0.02473 nat=0.02406 xling=0.00075 en=0.00335 a=+0.1255 gn=0.02 1.03s/step | para=1.00
    9000 loss=0.03337 nat=0.03255 xling=0.00052 en=0.00595 a=+0.1257 gn=0.01 1.03s/step | para=1.00 degen=0.00
  [val] step 9000: hi: native=0.03510 rel=+2.88% tiv=1.55e-03
    9025 loss=0.03452 nat=0.03394 xling=0.00043 en=0.00384 a=+0.1259 gn=0.02 1.03s/step | para=1.00
    9050 loss=0.04798 nat=0.04686 xling=0.00116 en=0.00609 a=+0.1259 gn=0.04 1.03s/step | para=1.00
    9075 loss=0.03206 nat=0.03111 xling=0.00044 en=0.00757 a=+0.1257 gn=0.02 1.03s/step | para=1.00
    9100 loss=0.03332 nat=0.03272 xling=0.00058 en=0.00345 a=+0.1256 gn=0.03 1.03s/step | para=1.00
    9125 loss=0.02644 nat=0.02593 xling=0.00037 en=0.00349 a=+0.1258 gn=0.03 1.03s/step | para=1.00
    9150 loss=0.05032 nat=0.04929 xling=0.00099 en=0.00599 a=+0.1260 gn=0.04 1.03s/step | para=1.00
    9175 loss=0.03032 nat=0.02952 xling=0.00100 en=0.00365 a=+0.1261 gn=0.02 1.03s/step | para=1.00
    9200 loss=0.03207 nat=0.03134 xling=0.00058 en=0.00472 a=+0.1263 gn=0.01 1.03s/step | para=1.00
    9225 loss=0.04114 nat=0.03954 xling=0.00221 en=0.00644 a=+0.1262 gn=0.08 1.03s/step | para=1.00
    9250 loss=0.03511 nat=0.03418 xling=0.00068 en=0.00631 a=+0.1267 gn=0.02 1.03s/step | para=1.00
    9275 loss=0.03331 nat=0.03263 xling=0.00056 en=0.00433 a=+0.1264 gn=0.01 1.03s/step | para=1.00
    9300 loss=0.05160 nat=0.05072 xling=0.00047 en=0.00674 a=+0.1264 gn=0.04 1.03s/step | para=1.00
    9325 loss=0.04143 nat=0.04042 xling=0.00081 en=0.00658 a=+0.1267 gn=0.06 1.03s/step | para=1.00
    9350 loss=0.02625 nat=0.02567 xling=0.00063 en=0.00302 a=+0.1268 gn=0.01 1.03s/step | para=1.00
    9375 loss=0.04150 nat=0.04037 xling=0.00118 en=0.00623 a=+0.1268 gn=0.05 1.03s/step | para=1.00
    9400 loss=0.03001 nat=0.02915 xling=0.00103 en=0.00411 a=+0.1268 gn=0.02 1.03s/step | para=1.00
    9425 loss=0.02816 nat=0.02739 xling=0.00047 en=0.00562 a=+0.1269 gn=0.03 1.03s/step | para=1.00 degen=0.00
    9450 loss=0.04390 nat=0.04282 xling=0.00121 en=0.00557 a=+0.1266 gn=0.03 1.03s/step | para=1.00
    9475 loss=0.02637 nat=0.02567 xling=0.00080 en=0.00348 a=+0.1268 gn=0.02 1.03s/step | para=1.00
    9500 loss=0.03753 nat=0.03654 xling=0.00121 en=0.00469 a=+0.1268 gn=0.03 1.03s/step | para=1.00
  [val] step 9500: hi: native=0.03496 rel=+1.73% tiv=1.24e-03
  !! WARNING caption-swap sensitivity below the step-2000 level of Run 1 (+2.0%). The adapter may be ignoring the caption.
    9525 loss=0.03273 nat=0.03202 xling=0.00087 en=0.00337 a=+0.1273 gn=0.02 1.03s/step | para=1.00
    9550 loss=0.03218 nat=0.03108 xling=0.00095 en=0.00691 a=+0.1271 gn=0.02 1.03s/step | para=1.00
    9575 loss=0.03733 nat=0.03621 xling=0.00118 en=0.00603 a=+0.1274 gn=0.06 1.03s/step | para=1.00
    9600 loss=0.02510 nat=0.02455 xling=0.00047 en=0.00349 a=+0.1278 gn=0.02 1.03s/step | para=1.00
    9625 loss=0.02618 nat=0.02534 xling=0.00061 en=0.00573 a=+0.1278 gn=0.03 1.03s/step | para=1.00
    9650 loss=0.04973 nat=0.04647 xling=0.00548 en=0.00905 a=+0.1273 gn=0.09 1.03s/step | para=1.00
    9675 loss=0.02972 nat=0.02812 xling=0.00184 en=0.00815 a=+0.1273 gn=0.03 1.03s/step | para=1.00
    9700 loss=0.03597 nat=0.03536 xling=0.00042 en=0.00436 a=+0.1269 gn=0.06 1.03s/step | para=1.00 degen=0.00
    9725 loss=0.04969 nat=0.04863 xling=0.00073 en=0.00746 a=+0.1273 gn=0.03 1.03s/step | para=1.00
    9750 loss=0.02858 nat=0.02792 xling=0.00043 en=0.00482 a=+0.1273 gn=0.02 1.03s/step | para=1.00 degen=0.00
    9775 loss=0.03669 nat=0.03568 xling=0.00088 en=0.00633 a=+0.1275 gn=0.04 1.03s/step | para=1.00
    9800 loss=0.02925 nat=0.02849 xling=0.00072 en=0.00450 a=+0.1278 gn=0.01 1.03s/step | para=1.00
    9825 loss=0.03658 nat=0.03588 xling=0.00075 en=0.00372 a=+0.1277 gn=0.02 1.03s/step | para=1.00
    9850 loss=0.03286 nat=0.03200 xling=0.00072 en=0.00556 a=+0.1278 gn=0.03 1.03s/step | para=1.00
    9875 loss=0.04688 nat=0.04609 xling=0.00059 en=0.00538 a=+0.1278 gn=0.08 1.03s/step | para=1.00
    9900 loss=0.03596 nat=0.03490 xling=0.00060 en=0.00795 a=+0.1280 gn=0.04 1.03s/step | para=1.00 degen=0.00
    9925 loss=0.03469 nat=0.03338 xling=0.00123 en=0.00790 a=+0.1279 gn=0.03 1.03s/step | para=1.00
    9950 loss=0.07008 nat=0.06899 xling=0.00113 en=0.00615 a=+0.1279 gn=0.06 1.03s/step | para=1.00
    9975 loss=0.03193 nat=0.03121 xling=0.00076 en=0.00397 a=+0.1277 gn=0.02 1.03s/step | para=1.00
   10000 loss=0.03414 nat=0.03298 xling=0.00167 en=0.00445 a=+0.1277 gn=0.01 1.03s/step | para=1.00
  [val] step 10000: hi: native=0.03489 rel=+2.71% tiv=1.14e-03
  !! HF push failed: (Request ID: Root=1-6a9cacb9-03dcf0d55af20d5f769e415e;25790ac8-e59e-4dae-8363-aaa9e3383cfe)

403 Forbidden: Private repository storage limit reached, please upg
   10025 loss=0.03170 nat=0.03077 xling=0.00119 en=0.00423 a=+0.1280 gn=0.05 1.03s/step | para=1.00
   10050 loss=0.03105 nat=0.03006 xling=0.00074 en=0.00674 a=+0.1280 gn=0.02 1.03s/step | para=1.00
   10075 loss=0.03269 nat=0.03184 xling=0.00082 en=0.00497 a=+0.1286 gn=0.02 1.03s/step | para=1.00 degen=0.00
   10100 loss=0.03636 nat=0.03549 xling=0.00073 en=0.00565 a=+0.1288 gn=0.06 1.03s/step | para=1.00
   10125 loss=0.07542 nat=0.07424 xling=0.00075 en=0.00872 a=+0.1287 gn=0.06 1.03s/step | para=1.00 degen=0.00
   10150 loss=0.02905 nat=0.02816 xling=0.00112 en=0.00413 a=+0.1290 gn=0.01 1.03s/step | para=1.00
   10175 loss=0.04142 nat=0.04039 xling=0.00090 en=0.00653 a=+0.1293 gn=0.03 1.03s/step | para=1.00 degen=0.00
   10200 loss=0.03604 nat=0.03508 xling=0.00104 en=0.00524 a=+0.1293 gn=0.03 1.03s/step | para=1.00
   10225 loss=0.04175 nat=0.04002 xling=0.00145 en=0.01112 a=+0.1293 gn=0.03 1.03s/step | para=1.00
   10250 loss=0.02743 nat=0.02693 xling=0.00034 en=0.00359 a=+0.1292 gn=0.01 1.03s/step | para=1.00
   10275 loss=0.03030 nat=0.02963 xling=0.00064 en=0.00406 a=+0.1295 gn=0.02 1.03s/step | para=1.00
   10300 loss=0.03672 nat=0.03580 xling=0.00067 en=0.00642 a=+0.1297 gn=0.04 1.03s/step | para=1.00
   10325 loss=0.04032 nat=0.03937 xling=0.00091 en=0.00566 a=+0.1295 gn=0.05 1.03s/step | para=1.00
   10350 loss=0.03709 nat=0.03569 xling=0.00124 en=0.00889 a=+0.1293 gn=0.04 1.03s/step | para=1.00
   10375 loss=0.04238 nat=0.04166 xling=0.00053 en=0.00499 a=+0.1295 gn=0.03 1.03s/step | para=1.00
   10400 loss=0.02306 nat=0.02248 xling=0.00055 en=0.00344 a=+0.1296 gn=0.01 1.03s/step | para=1.00 degen=0.00
   10425 loss=0.04411 nat=0.04308 xling=0.00112 en=0.00560 a=+0.1297 gn=0.03 1.03s/step | para=1.00
   10450 loss=0.03342 nat=0.03266 xling=0.00092 en=0.00380 a=+0.1297 gn=0.02 1.03s/step | para=1.00
   10475 loss=0.06036 nat=0.05952 xling=0.00047 en=0.00639 a=+0.1294 gn=0.02 1.03s/step | para=1.00
   10500 loss=0.02568 nat=0.02499 xling=0.00043 en=0.00508 a=+0.1296 gn=0.03 1.03s/step | para=1.00 degen=0.00
  [val] step 10500: hi: native=0.03445 rel=+4.51% tiv=1.54e-03
   10525 loss=0.02854 nat=0.02786 xling=0.00061 en=0.00425 a=+0.1297 gn=0.01 1.03s/step | para=1.00
   10550 loss=0.04080 nat=0.03954 xling=0.00071 en=0.00969 a=+0.1296 gn=0.04 1.03s/step | para=1.00
   10575 loss=0.03174 nat=0.03097 xling=0.00077 en=0.00446 a=+0.1296 gn=0.02 1.03s/step | para=1.00 degen=0.00
   10600 loss=0.02194 nat=0.02153 xling=0.00029 en=0.00296 a=+0.1299 gn=0.01 1.03s/step | para=1.00
   10625 loss=0.03291 nat=0.03227 xling=0.00053 en=0.00417 a=+0.1299 gn=0.03 1.03s/step | para=1.00
   10650 loss=0.05075 nat=0.04972 xling=0.00069 en=0.00733 a=+0.1300 gn=0.08 1.03s/step | para=1.00
   10675 loss=0.03553 nat=0.03478 xling=0.00066 en=0.00475 a=+0.1299 gn=0.02 1.03s/step | para=0.99 degen=0.01
   10700 loss=0.02974 nat=0.02915 xling=0.00043 en=0.00413 a=+0.1300 gn=0.02 1.03s/step | para=1.00
   10725 loss=0.03125 nat=0.03055 xling=0.00086 en=0.00348 a=+0.1300 gn=0.01 1.03s/step | para=1.00
   10750 loss=0.02950 nat=0.02888 xling=0.00058 en=0.00388 a=+0.1304 gn=0.02 1.03s/step | para=1.00
   10775 loss=0.02645 nat=0.02575 xling=0.00051 en=0.00480 a=+0.1300 gn=0.03 1.03s/step | para=1.00 degen=0.00
   10800 loss=0.03083 nat=0.03008 xling=0.00071 en=0.00455 a=+0.1300 gn=0.01 1.03s/step | para=1.00
   10825 loss=0.04151 nat=0.04046 xling=0.00119 en=0.00555 a=+0.1300 gn=0.04 1.03s/step | para=1.00
   10850 loss=0.03721 nat=0.03642 xling=0.00107 en=0.00350 a=+0.1299 gn=0.04 1.03s/step | para=1.00
   10875 loss=0.05267 nat=0.05184 xling=0.00083 en=0.00492 a=+0.1301 gn=0.02 1.03s/step | para=1.00
   10900 loss=0.03457 nat=0.03400 xling=0.00046 en=0.00378 a=+0.1300 gn=0.03 1.03s/step | para=1.00
   10925 loss=0.03447 nat=0.03319 xling=0.00056 en=0.01052 a=+0.1299 gn=0.05 1.03s/step | para=1.00
   10950 loss=0.03464 nat=0.03320 xling=0.00152 en=0.00811 a=+0.1299 gn=0.03 1.03s/step | para=1.00
   10975 loss=0.02627 nat=0.02562 xling=0.00080 en=0.00318 a=+0.1300 gn=0.03 1.03s/step | para=1.00
   11000 loss=0.02986 nat=0.02883 xling=0.00128 en=0.00497 a=+0.1304 gn=0.02 1.03s/step | para=1.00
  [val] step 11000: hi: native=0.03428 rel=+4.13% tiv=1.89e-03
   11025 loss=0.02720 nat=0.02675 xling=0.00034 en=0.00308 a=+0.1302 gn=0.01 1.03s/step | para=1.00
   11050 loss=0.04310 nat=0.04187 xling=0.00180 en=0.00501 a=+0.1305 gn=0.06 1.03s/step | para=1.00
   11075 loss=0.03226 nat=0.03162 xling=0.00073 en=0.00336 a=+0.1307 gn=0.06 1.03s/step | para=1.00
   11100 loss=0.02624 nat=0.02414 xling=0.00130 en=0.01568 a=+0.1305 gn=0.02 1.03s/step | para=1.00 degen=0.00
   11125 loss=0.03055 nat=0.02954 xling=0.00108 en=0.00562 a=+0.1308 gn=0.04 1.03s/step | para=1.00
   11150 loss=0.06732 nat=0.06587 xling=0.00129 en=0.00923 a=+0.1306 gn=0.09 1.03s/step | para=1.00
   11175 loss=0.04884 nat=0.04774 xling=0.00143 en=0.00508 a=+0.1309 gn=0.05 1.03s/step | para=1.00 degen=0.00
   11200 loss=0.03591 nat=0.03528 xling=0.00066 en=0.00355 a=+0.1308 gn=0.04 1.03s/step | para=1.00
   11225 loss=0.04865 nat=0.04786 xling=0.00077 en=0.00482 a=+0.1309 gn=0.04 1.03s/step | para=1.00
   11250 loss=0.04199 nat=0.04098 xling=0.00140 en=0.00442 a=+0.1308 gn=0.03 1.03s/step | para=1.00
   11275 loss=0.04086 nat=0.03999 xling=0.00087 en=0.00513 a=+0.1309 gn=0.02 1.03s/step | para=1.00 degen=0.00
   11300 loss=0.03798 nat=0.03707 xling=0.00102 en=0.00500 a=+0.1311 gn=0.02 1.03s/step | para=1.00
   11325 loss=0.04324 nat=0.04213 xling=0.00131 en=0.00581 a=+0.1311 gn=0.04 1.03s/step | para=1.00 degen=0.00
   11350 loss=0.03581 nat=0.03516 xling=0.00074 en=0.00349 a=+0.1311 gn=0.03 1.03s/step | para=1.00
   11375 loss=0.04799 nat=0.04349 xling=0.00938 en=0.00709 a=+0.1311 gn=0.04 1.03s/step | para=1.00
   11400 loss=0.04499 nat=0.04361 xling=0.00079 en=0.01068 a=+0.1314 gn=0.04 1.03s/step | para=1.00
   11425 loss=0.05032 nat=0.04924 xling=0.00091 en=0.00705 a=+0.1316 gn=0.03 1.03s/step | para=1.00
   11450 loss=0.05059 nat=0.04940 xling=0.00138 en=0.00635 a=+0.1316 gn=0.07 1.03s/step | para=1.00
   11475 loss=0.04575 nat=0.04456 xling=0.00105 en=0.00766 a=+0.1319 gn=0.03 1.03s/step | para=1.00
   11500 loss=0.03304 nat=0.03240 xling=0.00049 en=0.00444 a=+0.1318 gn=0.02 1.03s/step | para=1.00
  [val] step 11500: hi: native=0.03382 rel=+4.88% tiv=1.24e-03
   11525 loss=0.03284 nat=0.03215 xling=0.00053 en=0.00477 a=+0.1320 gn=0.03 1.03s/step | para=1.00
   11550 loss=0.03008 nat=0.02868 xling=0.00179 en=0.00681 a=+0.1323 gn=0.05 1.03s/step | para=1.00
   11575 loss=0.02836 nat=0.02760 xling=0.00039 en=0.00602 a=+0.1325 gn=0.01 1.03s/step | para=1.00
   11600 loss=0.02422 nat=0.02298 xling=0.00207 en=0.00405 a=+0.1327 gn=0.02 1.03s/step | para=1.00
   11625 loss=0.02542 nat=0.02467 xling=0.00079 en=0.00436 a=+0.1325 gn=0.01 1.03s/step | para=1.00
   11650 loss=0.03979 nat=0.03875 xling=0.00109 en=0.00607 a=+0.1327 gn=0.04 1.03s/step | para=1.00
   11675 loss=0.04552 nat=0.04460 xling=0.00133 en=0.00390 a=+0.1327 gn=0.06 1.03s/step | para=1.00
   11700 loss=0.02686 nat=0.02633 xling=0.00037 en=0.00383 a=+0.1326 gn=0.01 1.03s/step | para=1.00 degen=0.00
   11725 loss=0.04464 nat=0.04367 xling=0.00128 en=0.00457 a=+0.1327 gn=0.02 1.03s/step | para=1.00
   11750 loss=0.03761 nat=0.03694 xling=0.00060 en=0.00431 a=+0.1327 gn=0.04 1.03s/step | para=1.00
   11775 loss=0.03392 nat=0.03261 xling=0.00113 en=0.00860 a=+0.1329 gn=0.04 1.03s/step | para=1.00
   11800 loss=0.03157 nat=0.03055 xling=0.00150 en=0.00418 a=+0.1324 gn=0.02 1.03s/step | para=1.00
   11825 loss=0.03007 nat=0.02939 xling=0.00068 en=0.00412 a=+0.1329 gn=0.02 1.03s/step | para=1.00 degen=0.00
   11850 loss=0.03101 nat=0.03019 xling=0.00038 en=0.00675 a=+0.1327 gn=0.01 1.03s/step | para=1.00 degen=0.00
   11875 loss=0.03916 nat=0.03832 xling=0.00059 en=0.00605 a=+0.1325 gn=0.04 1.03s/step | para=1.00 degen=0.00
   11900 loss=0.02969 nat=0.02891 xling=0.00095 en=0.00399 a=+0.1328 gn=0.03 1.03s/step | para=1.00 degen=0.00
   11925 loss=0.04245 nat=0.04152 xling=0.00071 en=0.00646 a=+0.1328 gn=0.03 1.03s/step | para=1.00 degen=0.00
   11950 loss=0.03651 nat=0.03551 xling=0.00093 en=0.00639 a=+0.1329 gn=0.05 1.03s/step | para=1.00
   11975 loss=0.06049 nat=0.05846 xling=0.00279 en=0.00927 a=+0.1329 gn=0.10 1.03s/step | para=1.00
   12000 loss=0.04090 nat=0.04010 xling=0.00082 en=0.00479 a=+0.1329 gn=0.04 1.03s/step | para=1.00
  [val] step 12000: hi: native=0.03440 rel=+3.58% tiv=1.36e-03
  !! HF push failed: (Request ID: Root=1-6a9cb4d0-689a7f6c12872d4c06989b0d;4510e731-9dae-4910-bf2d-4d8e2c4c8890)

403 Forbidden: Private repository storage limit reached, please upg
   12025 loss=0.03576 nat=0.03479 xling=0.00055 en=0.00758 a=+0.1332 gn=0.03 1.03s/step | para=1.00 degen=0.00
   12050 loss=0.04987 nat=0.04860 xling=0.00160 en=0.00640 a=+0.1334 gn=0.04 1.03s/step | para=1.00
   12075 loss=0.03622 nat=0.03529 xling=0.00056 en=0.00705 a=+0.1330 gn=0.06 1.03s/step | para=1.00
   12100 loss=0.03211 nat=0.03137 xling=0.00088 en=0.00394 a=+0.1334 gn=0.02 1.03s/step | para=1.00 degen=0.00
   12125 loss=0.03668 nat=0.03229 xling=0.00898 en=0.00863 a=+0.1334 gn=0.02 1.03s/step | para=1.00
   12150 loss=0.03280 nat=0.03216 xling=0.00049 en=0.00442 a=+0.1336 gn=0.02 1.03s/step | para=1.00
   12175 loss=0.03660 nat=0.03540 xling=0.00067 en=0.00938 a=+0.1340 gn=0.02 1.03s/step | para=1.00
   12200 loss=0.03419 nat=0.03343 xling=0.00070 en=0.00484 a=+0.1338 gn=0.03 1.03s/step | para=1.00
   12225 loss=0.04325 nat=0.04213 xling=0.00116 en=0.00663 a=+0.1340 gn=0.03 1.03s/step | para=1.00
   12250 loss=0.02660 nat=0.02622 xling=0.00035 en=0.00247 a=+0.1339 gn=0.01 1.03s/step | para=1.00
   12275 loss=0.02501 nat=0.02434 xling=0.00075 en=0.00377 a=+0.1340 gn=0.03 1.03s/step | para=1.00
   12300 loss=0.04823 nat=0.04742 xling=0.00079 en=0.00504 a=+0.1341 gn=0.04 1.03s/step | para=1.00
   12325 loss=0.04238 nat=0.04148 xling=0.00076 en=0.00602 a=+0.1343 gn=0.05 1.03s/step | para=1.00 degen=0.00
   12350 loss=0.02487 nat=0.02407 xling=0.00088 en=0.00454 a=+0.1343 gn=0.02 1.03s/step | para=1.00
   12375 loss=0.03033 nat=0.02917 xling=0.00059 en=0.00938 a=+0.1345 gn=0.02 1.03s/step | para=1.00
   12400 loss=0.02519 nat=0.02454 xling=0.00048 en=0.00459 a=+0.1346 gn=0.01 1.03s/step | para=1.00
   12425 loss=0.05086 nat=0.04967 xling=0.00131 en=0.00685 a=+0.1343 gn=0.08 1.03s/step | para=1.00 degen=0.00
   12450 loss=0.02642 nat=0.02590 xling=0.00048 en=0.00334 a=+0.1345 gn=0.01 1.03s/step | para=1.00
   12475 loss=0.04508 nat=0.04411 xling=0.00139 en=0.00432 a=+0.1341 gn=0.04 1.03s/step | para=1.00
   12500 loss=0.03062 nat=0.02984 xling=0.00098 en=0.00403 a=+0.1339 gn=0.01 1.03s/step | para=1.00 degen=0.00
  [val] step 12500: hi: native=0.03456 rel=+3.74% tiv=2.12e-03
   12525 loss=0.03293 nat=0.03231 xling=0.00050 en=0.00425 a=+0.1336 gn=0.02 1.03s/step | para=1.00 degen=0.00
   12550 loss=0.03085 nat=0.03002 xling=0.00086 en=0.00504 a=+0.1340 gn=0.02 1.03s/step | para=1.00
   12575 loss=0.02823 nat=0.02729 xling=0.00088 en=0.00597 a=+0.1340 gn=0.01 1.03s/step | para=1.00
   12600 loss=0.02547 nat=0.02495 xling=0.00033 en=0.00397 a=+0.1343 gn=0.02 1.03s/step | para=1.00
   12625 loss=0.02541 nat=0.02456 xling=0.00082 en=0.00528 a=+0.1344 gn=0.01 1.03s/step | para=1.00
   12650 loss=0.04079 nat=0.03947 xling=0.00168 en=0.00670 a=+0.1346 gn=0.05 1.03s/step | para=1.00
   12675 loss=0.02641 nat=0.02566 xling=0.00048 en=0.00565 a=+0.1344 gn=0.03 1.03s/step | para=1.00 degen=0.00
   12700 loss=0.04460 nat=0.04337 xling=0.00108 en=0.00815 a=+0.1347 gn=0.04 1.03s/step | para=1.00
   12725 loss=0.06916 nat=0.06803 xling=0.00097 en=0.00758 a=+0.1349 gn=0.13 1.03s/step | para=1.00
   12750 loss=0.02770 nat=0.02690 xling=0.00086 en=0.00471 a=+0.1348 gn=0.02 1.03s/step | para=1.00
   12775 loss=0.02342 nat=0.02273 xling=0.00075 en=0.00396 a=+0.1348 gn=0.01 1.03s/step | para=1.00
   12800 loss=0.02999 nat=0.02938 xling=0.00061 en=0.00376 a=+0.1348 gn=0.02 1.03s/step | para=1.00
   12825 loss=0.03967 nat=0.03859 xling=0.00112 en=0.00650 a=+0.1349 gn=0.04 1.03s/step | para=1.00
   12850 loss=0.02866 nat=0.02821 xling=0.00034 en=0.00313 a=+0.1350 gn=0.01 1.03s/step | para=1.00
   12875 loss=0.03814 nat=0.03665 xling=0.00102 en=0.01098 a=+0.1349 gn=0.06 1.03s/step | para=1.00
   12900 loss=0.03523 nat=0.03435 xling=0.00084 en=0.00554 a=+0.1347 gn=0.02 1.03s/step | para=1.00
   12925 loss=0.04589 nat=0.04505 xling=0.00078 en=0.00549 a=+0.1349 gn=0.04 1.03s/step | para=1.00
   12950 loss=0.03541 nat=0.03415 xling=0.00102 en=0.00872 a=+0.1349 gn=0.02 1.03s/step | para=1.00 degen=0.00
   12975 loss=0.03611 nat=0.03535 xling=0.00078 en=0.00466 a=+0.1352 gn=0.03 1.03s/step | para=1.00
   13000 loss=0.03598 nat=0.03527 xling=0.00079 en=0.00413 a=+0.1352 gn=0.01 1.03s/step | para=1.00 degen=0.00
  [val] step 13000: hi: native=0.03423 rel=+4.81% tiv=1.91e-03
   13025 loss=0.03007 nat=0.02943 xling=0.00068 en=0.00384 a=+0.1350 gn=0.02 1.03s/step | para=1.00
   13050 loss=0.03429 nat=0.03365 xling=0.00073 en=0.00366 a=+0.1353 gn=0.02 1.03s/step | para=1.00
   13075 loss=0.03131 nat=0.03072 xling=0.00050 en=0.00395 a=+0.1352 gn=0.01 1.03s/step | para=1.00
   13100 loss=0.02878 nat=0.02819 xling=0.00075 en=0.00307 a=+0.1352 gn=0.03 1.03s/step | para=1.00
   13125 loss=0.02645 nat=0.02581 xling=0.00068 en=0.00379 a=+0.1353 gn=0.01 1.03s/step | para=1.00
   13150 loss=0.04396 nat=0.04319 xling=0.00069 en=0.00503 a=+0.1353 gn=0.02 1.03s/step | para=1.00
   13175 loss=0.04703 nat=0.04624 xling=0.00077 en=0.00500 a=+0.1355 gn=0.05 1.03s/step | para=1.00 degen=0.00
   13200 loss=0.02553 nat=0.02504 xling=0.00043 en=0.00333 a=+0.1355 gn=0.01 1.03s/step | para=1.00
   13225 loss=0.05079 nat=0.05005 xling=0.00080 en=0.00447 a=+0.1354 gn=0.04 1.03s/step | para=1.00
   13250 loss=0.02625 nat=0.02574 xling=0.00044 en=0.00350 a=+0.1354 gn=0.01 1.03s/step | para=1.00
   13275 loss=0.03804 nat=0.03700 xling=0.00124 en=0.00576 a=+0.1356 gn=0.04 1.03s/step | para=1.00
   13300 loss=0.04676 nat=0.04610 xling=0.00057 en=0.00450 a=+0.1356 gn=0.03 1.03s/step | para=1.00
   13325 loss=0.04374 nat=0.04311 xling=0.00056 en=0.00430 a=+0.1356 gn=0.06 1.03s/step | para=1.00
   13350 loss=0.02798 nat=0.02678 xling=0.00210 en=0.00416 a=+0.1357 gn=0.04 1.03s/step | para=1.00
   13375 loss=0.03861 nat=0.03681 xling=0.00127 en=0.01329 a=+0.1357 gn=0.04 1.03s/step | para=1.00
   13400 loss=0.03053 nat=0.02911 xling=0.00070 en=0.01165 a=+0.1356 gn=0.02 1.03s/step | para=1.00
   13425 loss=0.06441 nat=0.06251 xling=0.00108 en=0.01494 a=+0.1357 gn=0.06 1.03s/step | para=1.00
   13450 loss=0.04027 nat=0.03863 xling=0.00280 en=0.00597 a=+0.1356 gn=0.02 1.03s/step | para=1.00
   13475 loss=0.02765 nat=0.02700 xling=0.00069 en=0.00396 a=+0.1358 gn=0.01 1.03s/step | para=1.00
   13500 loss=0.03794 nat=0.03621 xling=0.00199 en=0.00990 a=+0.1359 gn=0.07 1.03s/step | para=1.00
  [val] step 13500: hi: native=0.03399 rel=+4.28% tiv=2.21e-03
   13525 loss=0.02809 nat=0.02752 xling=0.00049 en=0.00390 a=+0.1361 gn=0.02 1.03s/step | para=1.00
   13550 loss=0.03050 nat=0.02987 xling=0.00052 en=0.00430 a=+0.1360 gn=0.02 1.03s/step | para=1.00
   13575 loss=0.03570 nat=0.03486 xling=0.00057 en=0.00630 a=+0.1361 gn=0.02 1.03s/step | para=1.00
   13600 loss=0.02414 nat=0.02364 xling=0.00054 en=0.00302 a=+0.1363 gn=0.02 1.03s/step | para=1.00 degen=0.00
